estrutura,cenario,tamanho_base,repeticao,quantidade_operacoes,operacoes_sucesso,tempo_total_segundos,tempo_medio_segundos,memoria_pico_bytes,quantidade_elementos,numero_comparacoes,numero_colisoes,fator_carga,maior_lista,numero_rotacoes,altura_arvore
avl,operacoes_mistas,1000,21,1000,997,0.006217799964360893,6.217799964360893e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,21,1000,1000,0.00016300007700920105,1.6300007700920106e-07,8800,1000,0,,,,0,12
hash,insercao,1000,22,1000,1000,0.003678100067190826,3.678100067190826e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,22,1000,1000,0.0026424999814480543,2.642499981448054e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,22,1000,0,0.0023577000247314572,2.3577000247314574e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,22,100,100,0.00038400001358240843,3.840000135824084e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,22,1000,975,0.0029211000073701143,2.9211000073701144e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,22,1000,997,0.005509499926120043,5.509499926120043e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,22,1000,1000,0.0003125000512227416,3.125000512227416e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,22,1000,1000,0.019291300093755126,1.9291300093755125e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,22,1000,1000,0.005208399961702526,5.208399961702526e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,22,1000,0,0.005429400014691055,5.429400014691055e-06,112,1000,10316,,,,0,12
avl,remocao,1000,22,100,100,0.0010913999285548925,1.0913999285548925e-05,144,900,1007,,,,37,12
avl,vendas,1000,22,1000,975,0.0053724999306723475,5.372499930672348e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,22,1000,997,0.006413999944925308,6.413999944925308e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,22,1000,1000,0.00014350004494190216,1.4350004494190215e-07,8800,1000,0,,,,0,12
hash,insercao,1000,23,1000,1000,0.0037384999450296164,3.7384999450296165e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,23,1000,1000,0.005279700038954616,5.279700038954615e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,23,1000,0,0.0019769000355154276,1.9769000355154275e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,23,100,100,0.0003917999565601349,3.917999565601349e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,23,1000,975,0.0028713999781757593,2.871399978175759e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,23,1000,997,0.0036319999489933252,3.6319999489933252e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,23,1000,1000,0.0002901999978348613,2.901999978348613e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,23,1000,1000,0.018206399981863797,1.8206399981863797e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,23,1000,1000,0.0052810999331995845,5.2810999331995845e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,23,1000,0,0.005293100024573505,5.293100024573505e-06,112,1000,10316,,,,0,12
avl,remocao,1000,23,100,100,0.0010144999250769615,1.0144999250769616e-05,144,900,1007,,,,37,12
avl,vendas,1000,23,1000,975,0.005459500011056662,5.4595000110566616e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,23,1000,997,0.006104399915784597,6.1043999157845975e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,23,1000,1000,0.00012039998546242714,1.2039998546242715e-07,8800,1000,0,,,,0,12
hash,insercao,1000,24,1000,1000,0.004410400055348873,4.4104000553488734e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,24,1000,1000,0.0026371999410912395,2.6371999410912395e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,24,1000,0,0.003672200022265315,3.672200022265315e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,24,100,100,0.00039870000910013914,3.987000091001391e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,24,1000,975,0.0031916999723762274,3.1916999723762272e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,24,1000,997,0.005061300005763769,5.061300005763769e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,24,1000,1000,0.00032130000181496143,3.213000018149614e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,24,1000,1000,0.018307199934497476,1.8307199934497475e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,24,1000,1000,0.0054675000719726086,5.467500071972609e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,24,1000,0,0.005783700034953654,5.783700034953654e-06,112,1000,10316,,,,0,12
avl,remocao,1000,24,100,100,0.001012299908325076,1.012299908325076e-05,144,900,1007,,,,37,12
avl,vendas,1000,24,1000,975,0.005877799936570227,5.877799936570227e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,24,1000,997,0.006477699964307249,6.477699964307249e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,24,1000,1000,0.00012610002886503935,1.2610002886503935e-07,8800,1000,0,,,,0,12
hash,insercao,1000,25,1000,1000,0.0037167000118643045,3.7167000118643044e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,25,1000,1000,0.005547399981878698,5.547399981878698e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,25,1000,0,0.002403699909336865,2.403699909336865e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,25,100,100,0.00039249996189028025,3.924999618902802e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,25,1000,975,0.0043472000397741795,4.347200039774179e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,25,1000,997,0.0036459999391809106,3.6459999391809108e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,25,1000,1000,0.00028709997422993183,2.8709997422993184e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,25,1000,1000,0.019778499961830676,1.9778499961830677e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,25,1000,1000,0.0051701999036595225,5.170199903659522e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,25,1000,0,0.005430700024589896,5.430700024589896e-06,112,1000,10316,,,,0,12
avl,remocao,1000,25,100,100,0.0010058000916615129,1.005800091661513e-05,144,900,1007,,,,37,12
avl,vendas,1000,25,1000,975,0.005465399939566851,5.465399939566851e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,25,1000,997,0.006126799969933927,6.126799969933927e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,25,1000,1000,0.00023060000967234373,2.3060000967234372e-07,8800,1000,0,,,,0,12
hash,insercao,1000,26,1000,1000,0.0036331999581307173,3.6331999581307174e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,26,1000,1000,0.0026572999777272344,2.6572999777272343e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,26,1000,0,0.003724799957126379,3.724799957126379e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,26,100,100,0.0005531000206246972,5.531000206246972e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,26,1000,975,0.0030773000326007605,3.0773000326007605e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,26,1000,997,0.0038185000885277987,3.818500088527798e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,26,1000,1000,0.0002853000769391656,2.8530007693916557e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,26,1000,1000,0.017203300027176738,1.720330002717674e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,26,1000,1000,0.0053159999661147594,5.315999966114759e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,26,1000,0,0.005322600016370416,5.322600016370416e-06,112,1000,10316,,,,0,12
avl,remocao,1000,26,100,100,0.0010266000172123313,1.0266000172123313e-05,144,900,1007,,,,37,12
avl,vendas,1000,26,1000,975,0.005433500045910478,5.433500045910478e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,26,1000,997,0.006055600009858608,6.055600009858608e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,26,1000,1000,0.00012829992920160294,1.2829992920160293e-07,8800,1000,0,,,,0,12
hash,insercao,1000,27,1000,1000,0.0035912999883294106,3.5912999883294105e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,27,1000,1000,0.0035476000048220158,3.5476000048220156e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,27,1000,0,0.0026108999736607075,2.6108999736607074e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,27,100,100,0.0003974999999627471,3.974999999627471e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,27,1000,975,0.0028144000098109245,2.8144000098109244e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,27,1000,997,0.004414199967868626,4.414199967868626e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,27,1000,1000,0.00030019995756447315,3.0019995756447314e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,27,1000,1000,0.019447099999524653,1.9447099999524654e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,27,1000,1000,0.005278400029055774,5.278400029055774e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,27,1000,0,0.005407199962064624,5.407199962064624e-06,112,1000,10316,,,,0,12
avl,remocao,1000,27,100,100,0.0009998000459745526,9.998000459745526e-06,144,900,1007,,,,37,12
avl,vendas,1000,27,1000,975,0.00534130004234612,5.34130004234612e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,27,1000,997,0.006622100016102195,6.622100016102195e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,27,1000,1000,0.00011749996338039637,1.1749996338039637e-07,8800,1000,0,,,,0,12
hash,insercao,1000,28,1000,1000,0.004329900024458766,4.329900024458766e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,28,1000,1000,0.002628799993544817,2.628799993544817e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,28,1000,0,0.0023250000085681677,2.325000008568168e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,28,100,100,0.000741699943318963,7.416999433189631e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,28,1000,975,0.004112199996598065,4.112199996598065e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,28,1000,997,0.00398539996240288,3.98539996240288e-06,2624,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,28,1000,1000,0.0002911000046879053,2.9110000468790533e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,28,1000,1000,0.01772879995405674,1.772879995405674e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,28,1000,1000,0.005244100000709295,5.2441000007092956e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,28,1000,0,0.00532039999961853,5.32039999961853e-06,112,1000,10316,,,,0,12
avl,remocao,1000,28,100,100,0.001051400089636445,1.051400089636445e-05,144,900,1007,,,,37,12
avl,vendas,1000,28,1000,975,0.005444800015538931,5.444800015538931e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,28,1000,997,0.006036299979314208,6.036299979314208e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,28,1000,1000,0.00012129999231547117,1.2129999231547118e-07,8800,1000,0,,,,0,12
hash,insercao,1000,29,1000,1000,0.004315500031225383,4.315500031225383e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,29,1000,1000,0.006008199998177588,6.008199998177588e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,29,1000,0,0.0021356999641284347,2.1356999641284348e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,29,100,100,0.00038769992534071207,3.8769992534071205e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,29,1000,975,0.004995699971914291,4.995699971914291e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,29,1000,997,0.0035695999395102262,3.5695999395102264e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,29,1000,1000,0.00027160008903592825,2.7160008903592825e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,29,1000,1000,0.017300300067290664,1.7300300067290663e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,29,1000,1000,0.005187800037674606,5.1878000376746056e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,29,1000,0,0.005537400022149086,5.537400022149086e-06,112,1000,10316,,,,0,12
avl,remocao,1000,29,100,100,0.001019999966956675,1.019999966956675e-05,144,900,1007,,,,37,12
avl,vendas,1000,29,1000,975,0.005466500064358115,5.466500064358115e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,29,1000,997,0.006125300074927509,6.125300074927509e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,29,1000,1000,0.00019509997218847275,1.9509997218847274e-07,8800,1000,0,,,,0,12
hash,insercao,1000,30,1000,1000,0.0048726999666541815,4.872699966654181e-06,26512,1000,196,176,0.49975012493753124,3,,
hash,busca_existente,1000,30,1000,1000,0.0026575999800115824,2.6575999800115824e-06,224,1000,1196,0,0.49975012493753124,3,,
hash,busca_inexistente,1000,30,1000,0,0.004453199915587902,4.4531999155879025e-06,192,1000,492,0,0.49975012493753124,3,,
hash,remocao,1000,30,100,100,0.000443900004029274,4.43900004029274e-06,1032,900,124,0,0.4497751124437781,3,,
hash,vendas,1000,30,1000,975,0.0045421000104397535,4.542100010439753e-06,224,1000,1203,0,0.49975012493753124,3,,
hash,operacoes_mistas,1000,30,1000,997,0.003924999968148768,3.924999968148768e-06,632,1000,1192,0,0.49975012493753124,3,,
hash,listagem_codigo,1000,30,1000,1000,0.00028659997042268515,2.8659997042268515e-07,31600,1000,0,0,0.49975012493753124,3,,
avl,insercao,1000,30,1000,1000,0.016937399981543422,1.693739998154342e-05,104208,1000,17610,,,,707,12
avl,busca_existente,1000,30,1000,1000,0.005268500070087612,5.268500070087612e-06,144,1000,9275,,,,0,12
avl,busca_inexistente,1000,30,1000,0,0.005551000009290874,5.551000009290874e-06,112,1000,10316,,,,0,12
avl,remocao,1000,30,100,100,0.0010209999745711684,1.0209999745711684e-05,144,900,1007,,,,37,12
avl,vendas,1000,30,1000,975,0.00548329995945096,5.48329995945096e-06,144,1000,9289,,,,0,12
avl,operacoes_mistas,1000,30,1000,997,0.006498900009319186,6.498900009319186e-06,480,1000,9232,,,,0,12
avl,listagem_codigo,1000,30,1000,1000,0.00012560002505779266,1.2560002505779266e-07,8800,1000,0,,,,0,12
hash,insercao,10000,1,10000,10000,0.04675320000387728,4.675320000387728e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,1,10000,10000,0.029985800036229193,2.9985800036229194e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,1,10000,0,0.021538599976338446,2.153859997633845e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,1,1000,1000,0.004567299969494343,4.5672999694943425e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,1,10000,9770,0.03177469992078841,3.1774699920788406e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,1,10000,9992,0.04586020007263869,4.5860200072638695e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,1,10000,10000,0.0016249000327661633,1.6249000327661632e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,1,10000,10000,0.23350930004380643,2.3350930004380643e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,1,10000,10000,0.07860929996240884,7.860929996240885e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,1,10000,0,0.06978619995061308,6.9786199950613084e-06,112,10000,132351,,,,0,16
avl,remocao,10000,1,1000,1000,0.01522950001526624,1.522950001526624e-05,208,9000,13420,,,,379,16
avl,vendas,10000,1,10000,9770,0.08477590000256896,8.477590000256896e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,1,10000,9992,0.08539269992616028,8.539269992616027e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,1,10000,10000,0.0012384000001475215,1.2384000001475214e-07,85120,10000,0,,,,0,16
hash,insercao,10000,2,10000,10000,0.04286609997507185,4.286609997507185e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,2,10000,10000,0.0292337000137195,2.92337000137195e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,2,10000,0,0.022062799893319607,2.2062799893319608e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,2,1000,1000,0.004928300040774047,4.9283000407740475e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,2,10000,9770,0.03377059998456389,3.3770599984563887e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,2,10000,9992,0.04639660008251667,4.639660008251667e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,2,10000,10000,0.0016025000950321555,1.6025000950321555e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,2,10000,10000,0.2282310000155121,2.282310000155121e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,2,10000,10000,0.07662010006606579,7.662010006606579e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,2,10000,0,0.07201519992668182,7.201519992668182e-06,112,10000,132351,,,,0,16
avl,remocao,10000,2,1000,1000,0.014827699982561171,1.482769998256117e-05,208,9000,13420,,,,379,16
avl,vendas,10000,2,10000,9770,0.07662519998848438,7.662519998848438e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,2,10000,9992,0.0920766000635922,9.207660006359219e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,2,10000,10000,0.0012959999730810523,1.2959999730810523e-07,85120,10000,0,,,,0,16
hash,insercao,10000,3,10000,10000,0.04066870000679046,4.0668700006790456e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,3,10000,10000,0.031219700002111495,3.1219700002111496e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,3,10000,0,0.022735800012014806,2.2735800012014807e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,3,1000,1000,0.00507299997843802,5.0729999784380195e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,3,10000,9770,0.03087339992634952,3.087339992634952e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,3,10000,9992,0.04182020004373044,4.1820200043730436e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,3,10000,10000,0.001635399996303022,1.635399996303022e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,3,10000,10000,0.23373129998799413,2.3373129998799412e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,3,10000,10000,0.07435499993152916,7.435499993152916e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,3,10000,0,0.07429259992204607,7.429259992204607e-06,112,10000,132351,,,,0,16
avl,remocao,10000,3,1000,1000,0.018992899917066097,1.89928999170661e-05,208,9000,13420,,,,379,16
avl,vendas,10000,3,10000,9770,0.07796649995725602,7.796649995725602e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,3,10000,9992,0.09022750006988645,9.022750006988645e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,3,10000,10000,0.0012387000024318695,1.2387000024318695e-07,85120,10000,0,,,,0,16
hash,insercao,10000,4,10000,10000,0.042771499953232706,4.27714999532327e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,4,10000,10000,0.030166600015945733,3.0166600015945734e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,4,10000,0,0.022542899940162897,2.25428999401629e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,4,1000,1000,0.00440480001270771,4.404800012707711e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,4,10000,9770,0.039821499958634377,3.982149995863438e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,4,10000,9992,0.041847300017252564,4.1847300017252565e-06,21680,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,4,10000,10000,0.0014811999863013625,1.4811999863013626e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,4,10000,10000,0.24698759999591857,2.4698759999591858e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,4,10000,10000,0.08362250006757677,8.362250006757677e-06,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,4,10000,0,0.07006279996130615,7.006279996130616e-06,112,10000,132351,,,,0,16
avl,remocao,10000,4,1000,1000,0.01838370005134493,1.838370005134493e-05,208,9000,13420,,,,379,16
avl,vendas,10000,4,10000,9770,0.08116339996922761,8.116339996922761e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,4,10000,9992,0.08948510000482202,8.948510000482202e-06,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,4,10000,10000,0.001514800009317696,1.514800009317696e-07,85120,10000,0,,,,0,16
hash,insercao,10000,5,10000,10000,0.043564299936406314,4.3564299936406315e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,5,10000,10000,0.03251240006648004,3.251240006648004e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,5,10000,0,0.02169980003964156,2.169980003964156e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,5,1000,1000,0.004765799967572093,4.765799967572093e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,5,10000,9770,0.03198630001861602,3.198630001861602e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,5,10000,9992,0.046131999930366874,4.613199993036687e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,5,10000,10000,0.0017466000281274319,1.7466000281274319e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,5,10000,10000,0.23614039993844926,2.3614039993844927e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,5,10000,10000,0.08505600003991276,8.505600003991276e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,5,10000,0,0.07199239998590201,7.199239998590201e-06,112,10000,132351,,,,0,16
avl,remocao,10000,5,1000,1000,0.015536800026893616,1.5536800026893615e-05,208,9000,13420,,,,379,16
avl,vendas,10000,5,10000,9770,0.07568249991163611,7.568249991163612e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,5,10000,9992,0.08606909995432943,8.606909995432944e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,5,10000,10000,0.0011857000645250082,1.1857000645250082e-07,85120,10000,0,,,,0,16
hash,insercao,10000,6,10000,10000,0.04324410005938262,4.324410005938262e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,6,10000,10000,0.028821200015954673,2.8821200015954675e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,6,10000,0,0.021695900009945035,2.1695900009945036e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,6,1000,1000,0.00502859998960048,5.02859998960048e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,6,10000,9770,0.03262169996742159,3.262169996742159e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,6,10000,9992,0.04193840001244098,4.193840001244098e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,6,10000,10000,0.0021112000104039907,2.1112000104039908e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,6,10000,10000,0.22798269998747855,2.2798269998747854e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,6,10000,10000,0.08041169994976372,8.041169994976371e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,6,10000,0,0.07291289989370853,7.291289989370853e-06,112,10000,132351,,,,0,16
avl,remocao,10000,6,1000,1000,0.0149243000196293,1.49243000196293e-05,208,9000,13420,,,,379,16
avl,vendas,10000,6,10000,9770,0.07827119994908571,7.827119994908571e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,6,10000,9992,0.09146520006470382,9.146520006470382e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,6,10000,10000,0.0011483000125735998,1.1483000125735998e-07,85120,10000,0,,,,0,16
hash,insercao,10000,7,10000,10000,0.04335170006379485,4.3351700063794854e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,7,10000,10000,0.03112870000768453,3.1128700007684527e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,7,10000,0,0.02158410008996725,2.158410008996725e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,7,1000,1000,0.004886699956841767,4.8866999568417665e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,7,10000,9770,0.030874700052663684,3.0874700052663686e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,7,10000,9992,0.04453010007273406,4.453010007273406e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,7,10000,10000,0.0015578999882563949,1.5578999882563948e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,7,10000,10000,0.23579129995778203,2.3579129995778203e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,7,10000,10000,0.08519019989762455,8.519019989762456e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,7,10000,0,0.0713668999960646,7.13668999960646e-06,112,10000,132351,,,,0,16
avl,remocao,10000,7,1000,1000,0.016758000012487173,1.6758000012487174e-05,208,9000,13420,,,,379,16
avl,vendas,10000,7,10000,9770,0.07842299994081259,7.842299994081258e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,7,10000,9992,0.08857189991977066,8.857189991977066e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,7,10000,10000,0.0012353999773040414,1.2353999773040413e-07,85120,10000,0,,,,0,16
hash,insercao,10000,8,10000,10000,0.047957299975678325,4.795729997567832e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,8,10000,10000,0.03156400006264448,3.156400006264448e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,8,10000,0,0.022798700025305152,2.279870002530515e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,8,1000,1000,0.004766099969856441,4.766099969856441e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,8,10000,9770,0.032459900015965104,3.2459900015965102e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,8,10000,9992,0.04262680001556873,4.262680001556873e-06,21680,10000,10000,0,0.4999750012499375,1,,
